year,month,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,date,kota_administrasi,kecamatan,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi,jumlah_tempat_pengungsian,nilai_kerugian,ketinggian_air
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Selatan,Pasar Minggu,61.0,57.0,5061.0,14587.0,0.0,0.0,0.0,0.0,240.0,4.0,0,150.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Selatan,Pesanggrahan,36.0,59.0,1691.0,4604.0,0.0,0.0,0.0,0.0,600.0,16.0,0,160.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Selatan,Setiabudi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,4.0,0,0.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Selatan,Tebet,50.0,288.0,7880.0,61692.0,2.0,0.0,0.0,0.0,3196.0,45.0,0,300.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Cakung,27.0,91.0,6225.0,14472.0,0.0,0.0,0.0,0.0,0.0,7.0,0,120.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Cipayung,6.0,6.0,24.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0,50.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Ciracas,9.0,27.0,383.0,2148.0,0.0,0.0,0.0,0.0,0.0,6.0,0,80.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Duren Sawit,30.0,56.0,474.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Jatinegara,157.0,961.0,38794.0,104461.0,6.0,0.0,0.0,0.0,24343.0,164.0,0,400.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Kramat Jati,108.0,482.0,18170.0,60705.0,0.0,0.0,0.0,0.0,18159.0,85.0,0,300.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Makasar,57.0,261.0,3758.0,798.0,0.0,0.0,0.0,0.0,0.0,14.0,0,110.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Matraman,6.0,60.0,1178.0,8960.0,0.0,0.0,0.0,0.0,334.0,6.0,0,120.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Pasar Rebo,9.0,10.0,234.0,644.0,0.0,0.0,0.0,0.0,0.0,3.0,0,100.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Utara,Cilincing,215.0,40.0,0.0,39275.0,0.0,0.0,0.0,0.0,17575.0,85.0,0,180.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Utara,Kelapa Gading,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Utara,Pademangan,51.0,1.0,265.0,1796.0,0.0,0.0,0.0,0.0,980.0,3.0,0,60.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Utara,Penjaringan,170.0,316.0,9829.0,33467.0,5.0,0.0,0.0,0.0,37368.0,52.0,0,250.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Utara,Tanjung Priok,112.0,8.0,1255.0,3905.0,0.0,0.0,0.0,0.0,21818.0,67.0,0,105.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Selatan,Mampang Prapatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Pusat,Cempaka Putih,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Pusat,Menteng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Pusat,Senen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Pusat,Kemayoran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Utara,Koja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,01,24.29032258064516,30.574193548387097,26.932258064516127,84.29032258064517,20.73,1.8290322580645162,5.645161290322581,285.48387096774195,3.3225806451612905,2013-01-01,Jakarta Timur,Pulo Gadung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Cengkareng,5.0,11.0,259.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Kebon Jeruk,14.0,42.0,5182.0,10453.0,0.0,0.0,0.0,0.0,0.0,4.0,0,70.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Kembangan,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Cilandak,11.0,23.0,152.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Kebayoran Baru,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Kebayoran Lama,9.0,13.0,120.0,326.0,0.0,0.0,0.0,0.0,45.0,7.0,0,125.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Mampang Prapatan,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Pancoran,7.0,6.0,157.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Pasar Minggu,5.0,10.0,100.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Pesanggrahan,11.0,10.0,538.0,982.0,0.0,0.0,0.0,0.0,350.0,4.0,0,175.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Tebet,21.0,86.0,813.0,3026.0,0.0,0.0,0.0,0.0,20.0,1.0,0,100.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Jatinegara,60.0,308.0,11299.0,28773.0,0.0,0.0,0.0,0.0,480.0,4.0,0,350.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Kramat Jati,35.0,91.0,557.0,1515.0,0.0,0.0,0.0,0.0,20.0,1.0,0,200.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Pasar Rebo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Utara,Cilincing,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Utara,Kelapa Gading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Utara,Penjaringan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Tanah Abang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Duren Sawit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Utara,Pademangan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Ciracas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Cipayung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Grogol Petamburan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Palmerah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Sawah Besar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Cakung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Matraman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Kalideres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Kemayoran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Setiabudi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Selatan,Jagakarsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Utara,Koja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Taman Sari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Cempaka Putih,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Menteng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Senen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Johar Baru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Makasar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Pusat,Gambir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Barat,Tambora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Utara,Tanjung Priok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,02,24.607142857142858,32.01428571428571,27.907142857142855,79.57142857142857,5.638461538461538,3.4964285714285714,5.392857142857143,257.85714285714283,2.75,2013-02-01,Jakarta Timur,Pulo Gadung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Selatan,Pancoran,10.0,8.0,76.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0,150.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Selatan,Pasar Minggu,4.0,6.0,0.0,60.0,0.0,0.0,0.0,0.0,30.0,2.0,0,200.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Selatan,Tebet,8.0,38.0,1776.0,6796.0,0.0,0.0,0.0,0.0,60.0,2.0,0,150.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Timur,Jatinegara,27.0,146.0,5972.0,15595.0,0.0,0.0,0.0,0.0,386.0,8.0,0,250.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Timur,Kramat Jati,19.0,71.0,1391.0,4569.0,0.0,0.0,0.0,0.0,1850.0,20.0,0,250.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Utara,Kelapa Gading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Barat,Kebon Jeruk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Utara,Penjaringan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2013,03,25.612903225806452,33.248387096774195,28.816129032258065,76.06451612903226,6.358620689655172,4.854838709677419,4.548387096774194,227.09677419354838,3.129032258064516,2013-03-01,Jakarta Pusat,Tanah Abang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
